PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2022-05-26T18:00:00Z,2022-05-26T17:00:00Z,PT60M,25.9,-13,45.8,24.5,0,0,0,0,63.5,92.3,999.0,130,3.8,137,0.14
2022-05-26T19:00:00Z,2022-05-26T18:00:00Z,PT60M,25.7,-31,66.6,24.3,0,0,0,0,61.9,92.0,998.4,130,3.4,132,0.14
2022-05-26T20:00:00Z,2022-05-26T19:00:00Z,PT60M,25.5,-45,90.7,24.1,0,0,0,0,61.1,92.3,998.1,124,2.6,123,0.14
2022-05-26T21:00:00Z,2022-05-26T20:00:00Z,PT60M,25.3,-55,91.9,24.2,0,0,0,0,61.2,93.4,998.2,104,2.1,112,0.14
2022-05-26T22:00:00Z,2022-05-26T21:00:00Z,PT60M,25.1,-63,80.3,24.2,0,0,0,0,61.5,94.8,998.5,84,2.0,100,0.14
2022-05-26T23:00:00Z,2022-05-26T22:00:00Z,PT60M,25.3,-68,67.9,24.4,13,0,0,13,61.6,94.7,998.9,72,1.8,88,0.14
2022-05-27T00:00:00Z,2022-05-26T23:00:00Z,PT60M,26.2,-73,33.4,24.7,86,0,0,86,61.9,91.7,999.4,71,1.9,74,0.14
2022-05-27T01:00:00Z,2022-05-27T00:00:00Z,PT60M,27.6,-77,47.6,25.1,172,0,0,172,62.7,86.5,999.8,80,2.0,61,0.14
2022-05-27T02:00:00Z,2022-05-27T01:00:00Z,PT60M,29.0,-80,32.8,25.4,347,0,0,347,63.4,80.9,1000.0,95,2.2,47,0.14
2022-05-27T03:00:00Z,2022-05-27T02:00:00Z,PT60M,30.2,-83,36.1,25.4,427,0,0,427,63.9,75.7,999.8,111,2.2,33,0.14
2022-05-27T04:00:00Z,2022-05-27T03:00:00Z,PT60M,31.2,-86,33.6,25.3,523,1,1,524,64.1,70.9,999.3,125,2.3,19,0.14
2022-05-27T05:00:00Z,2022-05-27T04:00:00Z,PT60M,32.1,-89,10.0,25.1,537,235,234,771,64.1,66.8,998.6,143,2.4,6,0.14
2022-05-27T06:00:00Z,2022-05-27T05:00:00Z,PT60M,32.8,88,15.7,24.9,587,139,137,724,64.2,63.6,997.8,159,2.4,9,0.14
2022-05-27T07:00:00Z,2022-05-27T06:00:00Z,PT60M,33.2,86,32.9,24.6,532,1,1,533,64.3,60.9,997.1,169,2.3,23,0.14
2022-05-27T08:00:00Z,2022-05-27T07:00:00Z,PT60M,33.1,83,51.0,24.5,333,0,0,333,64.6,60.6,996.5,160,2.2,37,0.14
2022-05-27T09:00:00Z,2022-05-27T08:00:00Z,PT60M,32.4,80,71.9,24.7,141,0,0,141,64.6,63.8,996.2,129,2.2,50,0.14
2022-05-27T10:00:00Z,2022-05-27T09:00:00Z,PT60M,31.2,76,69.7,25.2,85,0,0,85,64.5,70.4,996.1,100,3.0,64,0.14
2022-05-27T11:00:00Z,2022-05-27T10:00:00Z,PT60M,29.7,72,75.8,25.4,29,0,0,29,65.0,78.0,996.4,98,3.6,78,0.14
2022-05-27T12:00:00Z,2022-05-27T11:00:00Z,PT60M,28.2,67,89.3,25.4,1,0,0,1,65.8,84.6,997.2,107,3.5,91,0.14
2022-05-27T13:00:00Z,2022-05-27T12:00:00Z,PT60M,27.1,61,88.3,25.1,0,0,0,0,66.9,89.1,998.2,118,3.3,103,0.14
2022-05-27T14:00:00Z,2022-05-27T13:00:00Z,PT60M,26.4,53,95.2,24.8,0,0,0,0,67.2,90.9,999.0,123,3.6,115,0.14
2022-05-27T15:00:00Z,2022-05-27T14:00:00Z,PT60M,26.0,42,97.0,24.6,0,0,0,0,66.8,91.7,999.6,125,3.6,125,0.14
2022-05-27T16:00:00Z,2022-05-27T15:00:00Z,PT60M,26.1,27,97.0,24.7,0,0,0,0,66.6,92.0,999.8,127,3.2,133,0.14
2022-05-27T17:00:00Z,2022-05-27T16:00:00Z,PT60M,26.0,8,97.0,24.7,0,0,0,0,66.4,92.3,999.4,123,2.9,137,0.14
2022-05-27T18:00:00Z,2022-05-27T17:00:00Z,PT60M,25.9,-13,96.6,24.7,0,0,0,0,66.5,92.8,999.0,118,2.3,137,0.14
2022-05-27T19:00:00Z,2022-05-27T18:00:00Z,PT60M,25.8,-31,94.2,24.7,0,0,0,0,66.5,93.7,998.4,109,2.0,131,0.14
2022-05-27T20:00:00Z,2022-05-27T19:00:00Z,PT60M,25.6,-45,92.6,24.6,0,0,0,0,66.3,94.2,997.9,98,1.9,123,0.14
2022-05-27T21:00:00Z,2022-05-27T20:00:00Z,PT60M,25.4,-55,85.2,24.5,0,0,0,0,65.7,94.5,997.9,74,1.7,112,0.14
2022-05-27T22:00:00Z,2022-05-27T21:00:00Z,PT60M,25.0,-62,81.8,24.3,0,0,0,0,65.5,95.6,998.2,47,2.0,100,0.14
2022-05-27T23:00:00Z,2022-05-27T22:00:00Z,PT60M,24.9,-68,71.5,24.2,8,0,0,8,65.4,95.9,998.9,42,2.1,88,0.14
2022-05-28T00:00:00Z,2022-05-27T23:00:00Z,PT60M,25.5,-73,35.1,24.5,89,0,0,89,65.6,94.2,999.4,46,1.8,74,0.14
2022-05-28T01:00:00Z,2022-05-28T00:00:00Z,PT60M,26.3,-77,50.2,24.9,144,0,0,144,65.6,92.0,999.7,60,1.6,61,0.14
2022-05-28T02:00:00Z,2022-05-28T01:00:00Z,PT60M,27.4,-80,65.1,25.3,178,0,0,178,65.1,88.6,999.9,92,1.3,47,0.14
2022-05-28T03:00:00Z,2022-05-28T02:00:00Z,PT60M,28.9,-83,26.5,25.7,477,8,7,484,65.2,83.1,999.8,127,1.5,33,0.14
2022-05-28T04:00:00Z,2022-05-28T03:00:00Z,PT60M,30.5,-86,14.5,25.9,560,106,101,661,65.3,76.4,999.5,133,1.8,19,0.14
2022-05-28T05:00:00Z,2022-05-28T04:00:00Z,PT60M,32.1,-78,15.1,25.8,619,93,92,712,65.3,69.8,998.8,125,1.8,6,0.14
2022-05-28T06:00:00Z,2022-05-28T05:00:00Z,PT60M,32.8,86,6.1,25.5,501,291,288,789,65.1,65.5,998.1,127,2.5,9,0.14
2022-05-28T07:00:00Z,2022-05-28T06:00:00Z,PT60M,32.8,85,16.3,25.1,566,94,87,652,64.8,63.8,997.5,126,3.5,23,0.14
2022-05-28T08:00:00Z,2022-05-28T07:00:00Z,PT60M,32.5,82,21.4,24.9,475,57,44,518,64.6,64.4,997.0,123,4.0,36,0.14
2022-05-28T09:00:00Z,2022-05-28T08:00:00Z,PT60M,32.2,79,8.7,24.8,319,208,136,454,64.2,65.1,996.8,127,4.2,50,0.14
2022-05-28T10:00:00Z,2022-05-28T09:00:00Z,PT60M,31.9,76,7.4,24.8,193,183,86,279,64.0,66.2,996.9,129,4.4,64,0.14
2022-05-28T11:00:00Z,2022-05-28T10:00:00Z,PT60M,30.6,72,78.5,24.7,34,0,0,34,64.0,70.9,997.2,128,4.6,77,0.14
2022-05-28T12:00:00Z,2022-05-28T11:00:00Z,PT60M,28.5,67,96.0,24.4,0,0,0,0,64.2,78.6,997.9,128,4.3,91,0.14
2022-05-28T13:00:00Z,2022-05-28T12:00:00Z,PT60M,27.2,61,97.0,24.5,0,0,0,0,64.9,85.0,998.9,131,3.7,103,0.14
2022-05-28T14:00:00Z,2022-05-28T13:00:00Z,PT60M,26.7,53,97.0,24.6,0,0,0,0,65.4,88.0,999.9,132,3.4,115,0.14
2022-05-28T15:00:00Z,2022-05-28T14:00:00Z,PT60M,26.5,42,97.0,24.8,0,0,0,0,65.5,90.4,1000.6,128,3.0,125,0.14
2022-05-28T16:00:00Z,2022-05-28T15:00:00Z,PT60M,26.3,27,89.3,24.9,0,0,0,0,65.7,92.0,1000.8,119,2.9,133,0.14
2022-05-28T17:00:00Z,2022-05-28T16:00:00Z,PT60M,26.1,8,80.8,25.0,0,0,0,0,65.8,93.4,1000.7,111,2.7,137,0.14
2022-05-28T18:00:00Z,2022-05-28T17:00:00Z,PT60M,25.9,-12,82.6,24.9,0,0,0,0,64.8,94.2,1000.1,105,2.5,137,0.14
2022-05-28T19:00:00Z,2022-05-28T18:00:00Z,PT60M,25.8,-31,61.0,24.8,0,0,0,0,63.8,94.2,999.6,94,2.3,131,0.14
2022-05-28T20:00:00Z,2022-05-28T19:00:00Z,PT60M,25.6,-44,56.4,24.6,0,0,0,0,63.7,94.2,999.4,79,2.1,123,0.14
2022-05-28T21:00:00Z,2022-05-28T20:00:00Z,PT60M,25.4,-55,72.1,24.4,0,0,0,0,63.9,94.2,999.5,68,1.9,112,0.14
2022-05-28T22:00:00Z,2022-05-28T21:00:00Z,PT60M,25.3,-62,56.6,24.2,0,0,0,0,64.1,93.9,999.8,61,1.7,100,0.14
2022-05-28T23:00:00Z,2022-05-28T22:00:00Z,PT60M,25.5,-68,41.2,24.2,11,0,0,11,64.0,92.5,1000.3,51,1.3,88,0.14
2022-05-29T00:00:00Z,2022-05-28T23:00:00Z,PT60M,26.5,-73,16.7,24.6,102,7,2,104,64.0,89.6,1000.6,51,1.1,74,0.14
2022-05-29T01:00:00Z,2022-05-29T00:00:00Z,PT60M,27.9,-77,28.4,25.3,205,0,0,205,63.9,85.8,1000.8,61,0.9,61,0.14
2022-05-29T02:00:00Z,2022-05-29T01:00:00Z,PT60M,29.3,-80,27.5,25.7,346,0,0,346,63.5,80.9,1001.1,87,0.8,47,0.14
2022-05-29T03:00:00Z,2022-05-29T02:00:00Z,PT60M,30.7,-83,32.7,25.7,413,15,13,427,62.8,74.9,1001.0,128,1.1,33,0.14
2022-05-29T04:00:00Z,2022-05-29T03:00:00Z,PT60M,31.9,-85,17.5,25.5,574,43,40,614,62.4,68.9,1000.6,146,1.8,19,0.14
2022-05-29T05:00:00Z,2022-05-29T04:00:00Z,PT60M,32.8,-75,26.4,25.1,599,1,1,599,62.4,64.2,999.9,159,2.2,6,0.14
2022-05-29T06:00:00Z,2022-05-29T05:00:00Z,PT60M,33.4,85,19.1,25.0,630,30,30,660,62.6,61.7,999.1,165,2.5,9,0.14
2022-05-29T07:00:00Z,2022-05-29T06:00:00Z,PT60M,33.7,85,30.7,24.9,525,0,0,525,63.0,60.1,998.3,160,2.8,23,0.14
2022-05-29T08:00:00Z,2022-05-29T07:00:00Z,PT60M,33.7,82,36.2,25.0,390,19,15,404,63.8,60.2,997.6,144,3.0,36,0.14
2022-05-29T09:00:00Z,2022-05-29T08:00:00Z,PT60M,33.4,79,78.6,25.2,107,0,0,107,64.2,61.9,997.2,128,3.7,50,0.14
2022-05-29T10:00:00Z,2022-05-29T09:00:00Z,PT60M,32.8,76,96.9,25.2,9,0,0,9,63.8,64.3,997.3,126,4.3,64,0.14
2022-05-29T11:00:00Z,2022-05-29T10:00:00Z,PT60M,31.3,72,88.4,25.0,9,0,0,9,64.0,69.4,997.9,130,4.5,77,0.14
2022-05-29T12:00:00Z,2022-05-29T11:00:00Z,PT60M,28.9,67,93.2,24.7,1,0,0,1,64.3,78.2,998.8,132,4.4,90,0.14
2022-05-29T13:00:00Z,2022-05-29T12:00:00Z,PT60M,26.9,61,92.7,24.4,0,0,0,0,64.4,86.2,999.8,136,3.8,103,0.14
2022-05-29T14:00:00Z,2022-05-29T13:00:00Z,PT60M,26.2,52,95.6,24.4,0,0,0,0,64.6,89.9,1000.9,141,3.3,115,0.14
2022-05-29T15:00:00Z,2022-05-29T14:00:00Z,PT60M,26.1,41,96.4,24.5,0,0,0,0,64.6,90.9,1001.7,140,3.1,125,0.14
2022-05-29T16:00:00Z,2022-05-29T15:00:00Z,PT60M,26.0,27,91.1,24.5,0,0,0,0,64.4,91.2,1002.0,135,3.0,133,0.14
2022-05-29T17:00:00Z,2022-05-29T16:00:00Z,PT60M,26.0,8,90.1,24.6,0,0,0,0,64.0,91.7,1001.7,128,2.8,137,0.14
2022-05-29T18:00:00Z,2022-05-29T17:00:00Z,PT60M,26.0,-12,88.6,24.7,0,0,0,0,63.9,92.3,1001.3,125,2.7,136,0.13
2022-05-29T19:00:00Z,2022-05-29T18:00:00Z,PT60M,25.9,-30,57.9,24.6,0,0,0,0,64.0,92.6,1000.9,120,2.6,131,0.13
2022-05-29T20:00:00Z,2022-05-29T19:00:00Z,PT60M,25.9,-44,54.7,24.7,0,0,0,0,64.1,92.8,1000.6,112,2.3,123,0.13
2022-05-29T21:00:00Z,2022-05-29T20:00:00Z,PT60M,25.8,-54,56.4,24.6,0,0,0,0,64.1,93.1,1000.5,99,2.0,112,0.13
2022-05-29T22:00:00Z,2022-05-29T21:00:00Z,PT60M,25.7,-62,67.2,24.5,0,0,0,0,64.3,93.1,1000.7,75,1.8,100,0.13
2022-05-29T23:00:00Z,2022-05-29T22:00:00Z,PT60M,25.8,-68,42.8,24.5,13,0,0,13,64.6,92.5,1001.2,56,1.8,87,0.13
2022-05-30T00:00:00Z,2022-05-29T23:00:00Z,PT60M,26.4,-73,23.2,24.7,105,0,0,105,64.8,90.1,1001.8,57,2.0,74,0.13
2022-05-30T01:00:00Z,2022-05-30T00:00:00Z,PT60M,27.5,-76,31.4,25.1,218,0,0,218,65.1,86.8,1002.3,69,2.2,61,0.13
2022-05-30T02:00:00Z,2022-05-30T01:00:00Z,PT60M,28.6,-80,48.8,25.4,265,0,0,265,65.5,83.1,1002.7,75,2.2,47,0.13
2022-05-30T03:00:00Z,2022-05-30T02:00:00Z,PT60M,29.8,-82,29.9,25.4,460,22,19,479,65.6,77.7,1002.7,77,1.8,33,0.13
2022-05-30T04:00:00Z,2022-05-30T03:00:00Z,PT60M,31.1,-85,88.4,25.3,89,1,1,90,65.5,71.7,1002.2,92,1.3,19,0.13
2022-05-30T05:00:00Z,2022-05-30T04:00:00Z,PT60M,32.2,-72,95.8,25.2,36,0,0,36,65.4,66.8,1001.6,119,1.4,6,0.13
2022-05-30T06:00:00Z,2022-05-30T05:00:00Z,PT60M,33.1,83,72.3,24.9,238,0,0,238,64.9,62.4,1000.8,127,1.2,9,0.13
2022-05-30T07:00:00Z,2022-05-30T06:00:00Z,PT60M,33.3,84,45.9,24.8,433,0,0,433,64.8,61.0,1000.2,116,1.1,23,0.13
2022-05-30T08:00:00Z,2022-05-30T07:00:00Z,PT60M,32.9,82,57.2,24.6,296,0,0,296,65.2,62.0,999.6,105,1.7,36,0.13
2022-05-30T09:00:00Z,2022-05-30T08:00:00Z,PT60M,32.5,79,68.9,24.6,156,0,0,156,65.5,63.0,999.4,111,2.1,50,0.13
2022-05-30T10:00:00Z,2022-05-30T09:00:00Z,PT60M,31.8,76,81.6,24.8,57,0,0,57,66.2,66.4,999.4,120,2.3,64,0.13
2022-05-30T11:00:00Z,2022-05-30T10:00:00Z,PT60M,30.4,71,79.1,25.2,22,0,0,22,67.2,73.7,999.9,123,2.6,77,0.13
2022-05-30T12:00:00Z,2022-05-30T11:00:00Z,PT60M,28.8,67,87.5,25.2,1,0,0,1,67.6,81.0,1000.5,123,2.8,90,0.13
2022-05-30T13:00:00Z,2022-05-30T12:00:00Z,PT60M,27.9,60,78.8,25.1,0,0,0,0,67.8,85.1,1001.2,121,3.2,103,0.13
2022-05-30T14:00:00Z,2022-05-30T13:00:00Z,PT60M,27.1,52,87.4,25.0,0,0,0,0,68.1,88.6,1002.2,127,3.4,115,0.13
2022-05-30T15:00:00Z,2022-05-30T14:00:00Z,PT60M,26.6,41,96.7,25.1,0,0,0,0,67.8,91.2,1002.9,136,3.0,125,0.13
2022-05-30T16:00:00Z,2022-05-30T15:00:00Z,PT60M,26.4,27,93.0,25.0,0,0,0,0,67.0,92.3,1003.0,141,2.6,133,0.13
2022-05-30T17:00:00Z,2022-05-30T16:00:00Z,PT60M,26.0,8,97.0,24.8,0,0,0,0,67.0,93.1,1002.9,145,2.3,137,0.13
2022-05-30T18:00:00Z,2022-05-30T17:00:00Z,PT60M,25.9,-12,97.0,24.5,0,0,0,0,67.8,92.5,1002.6,151,1.4,136,0.14
2022-05-30T19:00:00Z,2022-05-30T18:00:00Z,PT60M,25.8,-30,97.0,24.2,0,0,0,0,67.2,90.9,1002.3,18,0.3,131,0.14
2022-05-30T20:00:00Z,2022-05-30T19:00:00Z,PT60M,25.5,-44,97.0,24.0,0,0,0,0,65.9,91.5,1002.0,8,1.8,123,0.14
2022-05-30T21:00:00Z,2022-05-30T20:00:00Z,PT60M,25.0,-54,97.0,24.0,0,0,0,0,66.1,93.9,1002.1,8,2.4,112,0.14
2022-05-30T22:00:00Z,2022-05-30T21:00:00Z,PT60M,24.8,-62,93.7,23.9,0,0,0,0,67.6,95.0,1002.6,5,2.5,100,0.14
2022-05-30T23:00:00Z,2022-05-30T22:00:00Z,PT60M,24.8,-68,73.8,23.8,7,0,0,7,68.7,94.2,1003.2,9,2.2,87,0.14
2022-05-31T00:00:00Z,2022-05-30T23:00:00Z,PT60M,24.8,-72,65.9,23.8,48,0,0,48,68.7,93.9,1003.7,6,1.9,74,0.14
2022-05-31T01:00:00Z,2022-05-31T00:00:00Z,PT60M,24.8,-76,56.0,23.8,146,0,0,146,66.9,94.5,1004.5,346,2.2,61,0.14
2022-05-31T02:00:00Z,2022-05-31T01:00:00Z,PT60M,24.9,-79,48.0,23.8,282,0,0,282,65.7,93.6,1005.4,339,2.5,47,0.14
2022-05-31T03:00:00Z,2022-05-31T02:00:00Z,PT60M,25.5,-82,41.7,23.9,420,0,0,420,65.2,90.6,1005.4,341,2.5,33,0.14
2022-05-31T04:00:00Z,2022-05-31T03:00:00Z,PT60M,26.5,-84,39.3,24.0,510,0,0,510,64.4,85.9,1005.1,348,2.4,19,0.14
2022-05-31T05:00:00Z,2022-05-31T04:00:00Z,PT60M,27.5,-70,37.1,23.9,562,0,0,562,64.2,81.2,1004.5,352,2.3,6,0.14
2022-05-31T06:00:00Z,2022-05-31T05:00:00Z,PT60M,27.4,82,47.6,24.0,463,0,0,463,64.0,81.8,1003.8,344,2.0,9,0.14
2022-05-31T07:00:00Z,2022-05-31T06:00:00Z,PT60M,27.7,84,64.3,24.0,288,0,0,288,63.1,80.7,1003.0,340,2.0,22,0.14
2022-05-31T08:00:00Z,2022-05-31T07:00:00Z,PT60M,28.9,82,26.1,23.9,430,85,66,496,61.9,74.6,1002.1,356,1.9,36,0.14
2022-05-31T09:00:00Z,2022-05-31T08:00:00Z,PT60M,29.5,79,14.0,23.7,350,125,83,433,60.7,71.0,1001.3,22,1.5,50,0.14
2022-05-31T10:00:00Z,2022-05-31T09:00:00Z,PT60M,29.5,75,25.2,23.7,206,50,22,229,60.1,71.1,1000.9,43,1.0,64,0.14
2022-05-31T11:00:00Z,2022-05-31T10:00:00Z,PT60M,28.9,71,25.8,24.0,70,42,9,79,60.1,74.9,1001.0,26,0.4,77,0.14
2022-05-31T12:00:00Z,2022-05-31T11:00:00Z,PT60M,28.1,66,33.9,24.0,5,0,0,5,60.6,78.5,1001.5,146,0.4,90,0.14
2022-05-31T13:00:00Z,2022-05-31T12:00:00Z,PT60M,27.5,60,43.4,23.9,0,0,0,0,61.5,80.6,1002.2,149,1.5,103,0.14
2022-05-31T14:00:00Z,2022-05-31T13:00:00Z,PT60M,26.9,52,55.7,24.1,0,0,0,0,62.6,84.5,1003.0,139,2.1,114,0.14
2022-05-31T15:00:00Z,2022-05-31T14:00:00Z,PT60M,26.4,41,71.1,24.3,0,0,0,0,63.9,88.3,1003.8,132,2.5,125,0.14
2022-05-31T16:00:00Z,2022-05-31T15:00:00Z,PT60M,26.0,27,41.9,24.4,0,0,0,0,64.7,90.9,1004.0,131,2.5,132,0.14
2022-05-31T17:00:00Z,2022-05-31T16:00:00Z,PT60M,25.6,8,29.1,24.4,0,0,0,0,64.8,92.8,1003.7,135,2.3,137,0.14
2022-05-31T18:00:00Z,2022-05-31T17:00:00Z,PT60M,25.3,-12,36.3,24.2,0,0,0,0,63.9,93.6,1003.3,135,1.9,136,0.14
2022-05-31T19:00:00Z,2022-05-31T18:00:00Z,PT60M,25.1,-30,30.9,24.0,0,0,0,0,62.6,93.6,1003.0,125,1.6,131,0.14
2022-05-31T20:00:00Z,2022-05-31T19:00:00Z,PT60M,25.0,-44,32.8,23.9,0,0,0,0,62.2,93.6,1002.9,110,1.3,123,0.14
2022-05-31T21:00:00Z,2022-05-31T20:00:00Z,PT60M,24.9,-54,42.9,23.9,0,0,0,0,62.2,94.2,1003.0,87,1.0,112,0.14
2022-05-31T22:00:00Z,2022-05-31T21:00:00Z,PT60M,24.8,-62,28.6,23.8,0,0,0,0,62.5,94.7,1003.3,56,0.7,100,0.14
2022-05-31T23:00:00Z,2022-05-31T22:00:00Z,PT60M,25.0,-68,26.2,23.9,15,0,0,15,62.7,93.6,1003.8,14,0.6,87,0.14
2022-06-01T00:00:00Z,2022-05-31T23:00:00Z,PT60M,26.1,-72,33.5,24.4,94,0,0,94,62.9,90.3,1004.1,0,0.4,74,0.14
